"full_text","clean_text"
"user_id_str","useridstr"
"1.90848983899277E+018","e"
"79852526",""
"1.85394566123615E+018","e"
"1.60547832034663E+018","e"
"9.44088501804417E+017","e"
"1.6812399118219E+018","e"
"1.68630165773349E+018","e"
"1.33150326781407E+018","e"
"1.68587130228301E+018","e"
"8.42768227201499E+017","e"
"1.69418678014335E+018","e"
"1.08659729684056E+018","e"
"1.86416249334784E+018","e"
"1.8442957326958E+018","e"
"1.6859030605966E+018","e"
"1.84967452130718E+018","e"
"1.41046695613459E+018","e"
"113093830",""
"1.68625841348198E+018","e"
"7.89448408624798E+017","e"
"126783954",""
"18129942",""
"88352716",""
"88352716",""
"1.21566661331315E+018","e"
"1.83235125701477E+018","e"
"302365314",""
"1.54287875266932E+018","e"
"1.78738003584819E+018","e"
"3258734490",""
"1.79795513038776E+018","e"
"387009347",""
"1.68922364465925E+018","e"
"2434644384",""
"1.49196409188307E+018","e"
"1.83260423616697E+018","e"
"1.18903913883554E+018","e"
"1.18903913883554E+018","e"
"1.64681165470813E+018","e"
"2733844658",""
"8.71611684472749E+017","e"
"1.68712678794665E+018","e"
"1.28388309027266E+018","e"
"333896034",""
"374948706",""
"1.18469543836596E+018","e"
"1.70941939702109E+018","e"
"1.90160229367988E+018","e"
"1.74815406738863E+018","e"
"210047053",""
"1.26079842439321E+018","e"
"210047053",""
"1.90425325417284E+018","e"
"1.22090435305933E+018","e"
"7.04263309407617E+017","e"
"45871100",""
"18129942",""
"57574639",""
"927299329",""
"2899910497",""
"7.89448408624798E+017","e"
"2899910497",""
"148198201",""
"9.38664737369341E+017","e"
"8.34037542525602E+017","e"
"1.0797090284884E+018","e"
"1.64424056386735E+018","e"
"1.15968917334058E+018","e"
"587189716",""
"1.56087061808167E+018","e"
"1.489205420489E+018","e"
"1.489205420489E+018","e"
"1.46553335168349E+018","e"
"1.45734327499839E+018","e"
"1034308064",""
"2458124804",""
"1.71194191446192E+018","e"
"1.7087295274957E+018","e"
"1.70376154246062E+018","e"
"1.82653938705808E+018","e"
"1.29522106278793E+018","e"
"1.21255976917042E+018","e"
"1.70369631499392E+018","e"
"1034308064",""
"17824435",""
"1.45206177067205E+018","e"
"1.44922268567896E+018","e"
"1075891944",""
"3254624235",""
"1.90168120440932E+018","e"
"1.7144640374746E+018","e"
"1.46997089688651E+018","e"
"1.12017393647223E+018","e"
"1.12017393647223E+018","e"
"345252211",""
"526979411",""
"1.11842496293351E+018","e"
"178743746",""
"1.26079842439321E+018","e"
"1.74853507366485E+018","e"
"1141870268",""
"1.18595326636384E+018","e"
"1.4518697587862E+018","e"
"100132119",""
"1034308064",""
"1.18469543836596E+018","e"
"266600381",""
"2951322325",""
"816447014",""
"1.34485202196315E+018","e"
"1.489205420489E+018","e"
"1.489205420489E+018","e"
"1.489205420489E+018","e"
"1.489205420489E+018","e"
"574453228",""
"1.489205420489E+018","e"
"1.42804933998151E+018","e"
"2331402218",""
"1.56190284563637E+018","e"
"1.7112315183903E+018","e"
"1.8435865361448E+018","e"
"1.68699052458526E+018","e"
"1.70188301717703E+018","e"
"1.70144749107252E+018","e"
"1.6883935216263E+018","e"
"1.69995925476412E+018","e"
"1.8189342394776E+018","e"
"1.70144678115296E+018","e"
"1.843874045991E+018","e"
"1.48696863904383E+018","e"
"1.69673403771139E+018","e"
"1.70874166902013E+018","e"
"1.81423525084078E+018","e"
"1.831574834608E+018","e"
"1.70004749996752E+018","e"
"1.81308926658466E+018","e"
"1.68915887082722E+018","e"
"1.77281325098148E+018","e"
"1.70868798597228E+018","e"
"1.68192170950145E+018","e"
"1.70398727807763E+018","e"
"1.69101138344451E+018","e"
"1.69239320336078E+018","e"
"1.70108897595041E+018","e"
"8.97858494023449E+017","e"
"1.68186215375268E+018","e"
"1.70367605158154E+018","e"
"1.85154594018603E+018","e"
"1.69897840224888E+018","e"
"1.61312144303811E+018","e"
"1.6912999967072E+018","e"
"1.69491354738456E+018","e"
"1.68659059306E+018","e"
"1.71012765188377E+018","e"
"1.68192496632819E+018","e"
"1.70219733249289E+018","e"
"1.70258106970559E+018","e"
"1.70111585968996E+018","e"
"1.69454549924694E+018","e"
"1.70150177711028E+018","e"
"1.68224488895872E+018","e"
"1.70255294965286E+018","e"
"1.84384184975429E+018","e"
"1.69966846797542E+018","e"
"1.71013614701866E+018","e"
"1.7116310116192E+018","e"
"1.69897840224888E+018","e"
"1.68159099907067E+018","e"
"1.69930860625942E+018","e"
"1.69605377888838E+018","e"
"1.6996962171886E+018","e"
"1.84350815011436E+018","e"
"1.83371613809588E+018","e"
"1.83263152471138E+018","e"
"1.68700067823184E+018","e"
"1.70005908606964E+018","e"
"1.83239515180282E+018","e"
"1.69458034763012E+018","e"
"1.68441058388046E+018","e"
"1.81134075710372E+018","e"
"1.68702468590373E+018","e"
"1.81891386062954E+018","e"
"1.69604283737534E+018","e"
"1.68442156831802E+018","e"
"1.70945586622177E+018","e"
"1.7014560358218E+018","e"
"1.70005347151135E+018","e"
"1.69905923252675E+018","e"
"1.81378564964611E+018","e"
"1.6862785324048E+018","e"
"1.85049953715852E+018","e"
"1.70216711857651E+018","e"
"1.70362889008487E+018","e"
"1.70220248472981E+018","e"
"1.69093038718131E+018","e"
"1.6869566655335E+018","e"
"1.70145988225869E+018","e"
"1.69607025848924E+018","e"
"1.70256462191014E+018","e"
"1.8417071101425E+018","e"
"1.68224750145647E+018","e"
"1.69973866617915E+018","e"
"1.70185757087987E+018","e"
"1.84167290306837E+018","e"
"1.48811542789737E+018","e"
"1.81595884086272E+018","e"
"1.69638565641372E+018","e"
"1.70006017026366E+018","e"
"1.70874166902013E+018","e"
"1.83380134802398E+018","e"
"1.8435522780848E+018","e"
"1.71747944447729E+018","e"
"1.70182480498124E+018","e"
"1.68732220513758E+018","e"
"1.81351028991003E+018","e"
"1.68445511069141E+018","e"
"1.54645623048641E+018","e"
"1.70008035196685E+018","e"
"1.71015034946896E+018","e"
"1.70184886331182E+018","e"
"1.7090765132395E+018","e"
"1.81130313301824E+018","e"
"1.68585948142159E+018","e"
"1.7011489032474E+018","e"
"1.70149565004162E+018","e"
"1.70182418390963E+018","e"
"1.69238041686147E+018","e"
"1.48696832579222E+018","e"
"1.70361484105814E+018","e"
"1.69672712333835E+018","e"
"1.69432673174075E+018","e"
"1.68023528618027E+018","e"
"1.90349789061151E+018","e"
"1.68404958440496E+018","e"
"1.80055975495332E+018","e"
"1.54800287655061E+018","e"
"3188368159",""
"171807667",""
"1.6543969915926E+018","e"
"1.29627284043021E+018","e"
"1.64021255386236E+018","e"
"1.47291422969069E+018","e"
"1.47238176412743E+018","e"
"1.76530778252032E+018","e"
"1.6935507112699E+018","e"
"1.54250577247029E+018","e"
"1.72480914501735E+018","e"
"91043661",""
"1.53843637155122E+018","e"
"1.8183894547986E+018","e"
"1.26554850201011E+018","e"
"574453228",""
"64605516",""
"1.35023697533734E+018","e"
"306805573",""
"1.83260423616697E+018","e"
"2847012252",""
"1.06494206211658E+018","e"
"1147028900",""
"1.51681528761798E+018","e"
"1.65052978797336E+018","e"
"490013675",""
"1.44703718135309E+018","e"
"1.60440893452545E+018","e"
"8.61536612437576E+017","e"
"1.58564485086274E+018","e"
"3236618732",""
"210047053",""
"1.70904072017325E+018","e"
"1.30505726884979E+018","e"
"8.71613105456914E+017","e"
"64671311",""
"1.83498246943275E+018","e"
"1.76024199458322E+018","e"
"168237559",""
"1.8852774849646E+018","e"
"1.8015175458346E+018","e"
"1.10568139726243E+018","e"
"279533841",""
"1.90232163884432E+018","e"
"233231041",""
"296177546",""
"131116381",""
"1351449758",""
"1.54036556959333E+018","e"
"1.89477284450635E+018","e"
"104150362",""
"562882507",""
"1.86011072859171E+018","e"
"1.83590201024966E+018","e"
"210047053",""
"1.38329551837411E+018","e"
"1.48075902566698E+018","e"
"1.48075902566698E+018","e"
"1.48075902566698E+018","e"
"1.27210543922884E+018","e"
"3273900912",""
"1.49247481081927E+018","e"
"1.30108865546577E+018","e"
"1.2795909724064E+018","e"
"1.60360043182517E+018","e"
"1.17203102244512E+018","e"
"1.80451853345766E+018","e"
"1.75248157344074E+018","e"
"8.69412797892907E+017","e"
"1.71223119854897E+018","e"
"1.77589790943709E+018","e"
"1.77771224325549E+018","e"
"1.61667411626176E+018","e"
"1.45259113153595E+018","e"
"1.10191088051242E+018","e"
"372744710",""
"1.59427477056848E+018","e"
"1.82635117751011E+018","e"
"1.82635117751011E+018","e"
"1.83768996900096E+018","e"
"1.83768996900096E+018","e"
"1.26990571364133E+018","e"
"1.90158871670517E+018","e"
"1.8236043147846E+018","e"
"1204566692",""
"1.68404958440496E+018","e"
"1.68404958440496E+018","e"
"1.83993364189348E+018","e"
"1.86757213780205E+018","e"
"1.29667303625126E+018","e"
"1.74197195823616E+018","e"
"1.78146842072027E+018","e"
"1.88157944132504E+018","e"
"433508462",""
"7.32741893876931E+017","e"
"7.76827770303238E+017","e"
"1.90394786956199E+018","e"
"1.79750102384367E+018","e"
"1.89466861995263E+018","e"
"199958165",""
"2214281461",""
"1.43916104104517E+018","e"
"2339859001",""
"1.6051418435448E+018","e"
"1.363490790996E+018","e"
"1.06595557920038E+018","e"
"1.68404958440496E+018","e"
"1.5721356589024E+018","e"
"1.88167403530368E+018","e"
"1.52261687403436E+018","e"
"1.48002764008169E+018","e"
"869327120",""
"96918152",""
"458498079",""
"9.1144568717423E+017","e"
"1.27056035301377E+018","e"
"1.90394786956199E+018","e"
"200017925",""
"1036123405",""
"1034308064",""
"298038702",""
"1689725508",""
"1.24346563285673E+018","e"
"233470506",""
"243975999",""
"1.29522106278793E+018","e"
"1.89836101567665E+018","e"
"2616110276",""
"1.09897360902277E+018","e"
"85087815",""
"1.7475715898337E+018","e"
"1.25104282978412E+018","e"
"1144981309",""
"1034308064",""
"1034308064",""
"1634788663",""
"7.78132745176354E+017","e"
"4187275698",""
"268687443",""
"44321053",""
"1.55802938116316E+018","e"
"9.49655954756221E+017","e"
"1.63160706105332E+018","e"
"9.67969138676125E+017","e"
"807941894",""
"1.86672978804572E+018","e"
"1.19422065115586E+018","e"
"330607553",""
"1.6069166368373E+018","e"
"1.05327156987774E+018","e"
"1.33507878431622E+018","e"
"1.81999259790315E+018","e"
"1.21589171227645E+018","e"
"1.37468616074882E+018","e"
"1.88167403530368E+018","e"
"2833789080",""
"1.81585620300172E+018","e"
"4187275698",""
"97570999",""
"1.02460573873431E+018","e"
"1.20651826481102E+018","e"
"864212965",""
"1634788663",""
"1.76647751878437E+018","e"
"1634788663",""
"1.68157115081466E+018","e"
"1.81423228685193E+018","e"
"1.69713722527493E+018","e"
"1.68485192532457E+018","e"
"1.70368789569618E+018","e"
"1.69351532237099E+018","e"
"1.6938450288112E+018","e"
"1.79975503840095E+018","e"
"1.36380070961174E+018","e"
"2687102971",""
"1.69131433353872E+018","e"
"1.07693762824142E+018","e"
"1605596862",""
"1.81567042426259E+018","e"
"83091639",""
"1.5101312915259E+018","e"
"9.14866640386375E+017","e"
"545264533",""
"1.62048836475462E+018","e"
"574453228",""
"1.69680517257459E+018","e"
"1.70155461042574E+018","e"
"1.81306857785308E+018","e"
"1.87151831654582E+018","e"
"1034308064",""
"1.90224664680689E+018","e"
"1.78956360594562E+018","e"
"55858456",""
"1923352256",""
"2696877306",""
"231457274",""
"104695582",""
"18129942",""
"1.59725389831798E+018","e"
"605256422",""
"1.79915235944208E+018","e"
"1.69927858585988E+018","e"
"1.8406332934586E+018","e"
"1.84894260024352E+018","e"
"1.69099204451964E+018","e"
"1034308064",""
"2708079486",""
"1.52784940907744E+018","e"
"1.74431762495849E+018","e"
"298038702",""
"1034308064",""
"331383958",""
"143464090",""
"143464090",""
"143464090",""
"605256422",""
"846189996",""
"1.29053238733233E+018","e"
"3166758848",""
"1.32348618300802E+018","e"
"1.14065894242863E+018","e"
"839643668",""
"1.88742092076102E+018","e"
"99675264",""
"1.14297526759541E+018","e"
"3152571817",""
"1.42643814020234E+018","e"
"1.33150326781407E+018","e"
"1.72361427809436E+018","e"
"1.72361427809436E+018","e"
"1.51548446446991E+018","e"
"1.74565090991972E+018","e"
"1.20500169183516E+018","e"
"1.84457535040112E+018","e"
"1.49355267778321E+018","e"
"1.62054512142624E+018","e"
"303128986",""
"1.87513837427897E+018","e"
"448260081",""
"1375628155",""
"1.83049134692025E+018","e"
"1.89181010378501E+018","e"
"1.70228286087356E+018","e"
"1.85630757950237E+018","e"
"1.50219756117558E+018","e"
"1.89333119348103E+018","e"
"1.68393275803972E+018","e"
"1.4445251997774E+018","e"
"1.4445251997774E+018","e"
"1.56207015964458E+018","e"
"1.75012661476632E+018","e"
"1.37468616074882E+018","e"
"1.90994530000304E+018","e"
"1.35686149754512E+018","e"
"1.6534513848121E+018","e"
"123814864",""
"1.75012661476632E+018","e"
"138331907",""
"64605516",""
"574453228",""
"574453228",""
"574453228",""
"574453228",""
"574453228",""
"574453228",""
"574453228",""
"574453228",""
"1.57946882396272E+018","e"
"1.86571518143695E+018","e"
"1.75012661476632E+018","e"
"1.48037905691899E+018","e"
"1.32105889500396E+018","e"
"1.80530000079003E+018","e"
"1.47000242758354E+018","e"
"1211443304",""
"1034308064",""
"1.58022233130937E+018","e"
"9.40810592071363E+017","e"
"1.70981631329903E+018","e"
"1.70114540100355E+018","e"
"1.51733703774949E+018","e"
"1.76547762792054E+018","e"
"1.86571518143695E+018","e"
"82653742",""
"1.64236431951305E+018","e"
"1.70109751080959E+018","e"
"1.24535385153371E+018","e"
"1.14716154730048E+018","e"
"1.00848530475011E+018","e"
"1.4875484803232E+018","e"
"135795460",""
"1.60934921432846E+018","e"
"1.74910765537186E+018","e"
"448260081",""
"1.89729482462741E+018","e"
"574453228",""
"1.90109143012025E+018","e"
"1.45173793189954E+018","e"
"1.13063101054928E+018","e"
"3417692938",""
"7.72689620576395E+017","e"
"7.72689620576395E+017","e"
"64605516",""
"1.55718279888818E+018","e"
"481841018",""
"1.39094379281602E+018","e"
"135795460",""
"1.541060230083E+018","e"
"1.541060230083E+018","e"
"136538878",""
"1.45524802549272E+018","e"
"990237626",""
"1.33411371944229E+018","e"
"377430426",""
"869327120",""
"3146528560",""
"1.49647573541382E+018","e"
"1.68557232422405E+018","e"
"3222820170",""
"1.66717538539245E+018","e"
"1.77626787606607E+018","e"
"1.6185801425946E+018","e"
"7.61708203608386E+017","e"
"34231385",""
"7.61708203608386E+017","e"
"1.40070544953659E+018","e"
"1.82755678042108E+018","e"
"1.3018467739761E+018","e"
"1.45840525835537E+018","e"
"1.38001709639067E+018","e"
"1.68961529996292E+018","e"
"2682597133",""
"2561581356",""
"1.63409704920875E+018","e"
"1.5279430050464E+018","e"
"1.7463422858462E+018","e"
"1.62259104428944E+018","e"
"1.28995455641196E+018","e"
"1.88305000827622E+018","e"
"135795460",""
"1.50729757595913E+018","e"
"1.80440204071583E+018","e"
"1.6767934512608E+018","e"
"132078023",""
"43799886",""
"1.79975503840095E+018","e"
"1.14241868926787E+018","e"
"1.43325381229104E+018","e"
"1.83080806508146E+018","e"
"121640063",""
"47274731",""
"1.78092236190852E+018","e"
"1.5261422605254E+018","e"
"428050733",""
"1.31800024040268E+018","e"
"1.77626787606607E+018","e"
"1.50693672603995E+018","e"
"1.38248152681056E+018","e"
"1.38248152681056E+018","e"
"1.52043918245107E+018","e"
"726265177",""
"1.84507407931919E+018","e"
"1.45005367499928E+018","e"
"238091066",""
"1.60572747569411E+018","e"
"1.70879404199813E+018","e"
"1.82501602435553E+018","e"
"1.40937333379626E+018","e"
"1.60572747569411E+018","e"
"1.88599295109828E+018","e"
"1.90568211793538E+018","e"
"1.86644024479263E+018","e"
"1.73238793311664E+018","e"
"1280164202",""
"219527452",""
"1.30354881973324E+018","e"
"1.09888215720269E+018","e"
"1.37125377721108E+018","e"
"1.45303123825658E+018","e"
"1.61014903399738E+018","e"
"1.45303123825658E+018","e"
"303128986",""
"1.79853148619655E+018","e"
"2477713442",""
"1.89128389641283E+018","e"
"210047053",""
"1.41521992135353E+018","e"
"486296660",""
"1.33454470091772E+018","e"
"1.48663161393282E+018","e"
"1.37901552973886E+018","e"
"1184322356",""
"1.62080403409247E+018","e"
"138012298",""
"1.47369442436231E+018","e"
"1.29284183539245E+018","e"
"1.78710980212624E+018","e"
"1.29522106278793E+018","e"
"3319260420",""
"1.40244618218238E+018","e"
"1.86644024479263E+018","e"
"278231961",""
"8.2385879502141E+017","e"
"75956147",""
"8.2385879502141E+017","e"
"1.78710980212624E+018","e"
"1.58322625870367E+018","e"
"1.22643609161749E+018","e"
"213168371",""
"1.58808756360434E+018","e"
"8.29366551446818E+017","e"
"1.36957383800705E+018","e"
"1.36190312762915E+018","e"
"75519742",""
"1.18903913883554E+018","e"
"1352938194",""
"1.717391087479E+018","e"
"1.58542397466139E+018","e"
"1.54290370032623E+018","e"
"1.36159895455559E+018","e"
"1.48001276441213E+018","e"
"71436318",""
"330234622",""
"1.60471537878107E+018","e"
"2926512354",""
"1.68967181420798E+018","e"
"821473105",""
"1.32211860169692E+018","e"
"1.64944536696903E+018","e"
"1.88742092076102E+018","e"
"1341136537",""
"114678355",""
"1.52622754517092E+018","e"
"1.83338879086778E+018","e"
"1034308064",""
"1034308064",""
"114678355",""
"2835859718",""
"4755284968",""
"85201100",""
"19237217",""
"3396110051",""
"2556873745",""
"118371948",""
"1.11384313618526E+018","e"
"1.60323758543407E+018","e"
"891165667",""
"135795460",""
"387415857",""
"1.34898750498512E+018","e"
"496700805",""
"281398853",""
"539713456",""
"630834521",""
"1.90120400125499E+018","e"
"9.58566590768925E+017","e"
"1.69781718604645E+018","e"
"1.56744697953347E+018","e"
"1.291315464879E+018","e"
"1.74405620708477E+018","e"
"121014528",""
"1.59427477056848E+018","e"
"448260081",""
"283126326",""
"1.88619336708178E+018","e"
"1634788663",""
"1634788663",""
"1.64317969161508E+018","e"
"1034308064",""
"1.34898750498512E+018","e"
"1034308064",""
"8.17669043792419E+017","e"
"1.00354616510569E+018","e"
"1.70179410655564E+018","e"
"8.39770049309106E+017","e"
"1.75253265763916E+018","e"
"1.84426788502543E+018","e"
"1.70011187049629E+018","e"
"1.71122257592446E+018","e"
"301313246",""
"1.70376154246062E+018","e"
"1.03098028521354E+018","e"
"1.71122059969005E+018","e"
"9.8469630914258E+017","e"
"1.72393800268528E+018","e"
"1.58114422092806E+018","e"
"238091066",""
"1.70003909135692E+018","e"
"1.527849805032E+018","e"
"1.52749234609427E+018","e"
"2556873745",""
"1.72173432872683E+018","e"
"1.57011482568622E+018","e"
"333877701",""
"1.70978990016448E+018","e"
"925291140",""
"1.7097675451743E+018","e"
"1.63116824504998E+018","e"
"1.70907557767061E+018","e"
"8.80787423709376E+017","e"
"1.69932411785257E+018","e"
"1.87446212209424E+018","e"
"1.71747860309567E+018","e"
"1425292800",""
"1.50730722605822E+018","e"
"2700740070",""
"75395185",""
"1.48663161393282E+018","e"
"1.71194262140344E+018","e"
"1.1939976939048E+018","e"
"1.72835405600624E+018","e"
"1.75725467359637E+018","e"
"210047053",""
"1.61949788284294E+018","e"
"1.70182304522737E+018","e"
"620977821",""
"1.45916457266587E+018","e"
"542335586",""
"85741863",""
"1356029563",""
"9.01695828284252E+017","e"
"1.48456276747892E+018","e"
"1.16116204267953E+018","e"
"940748424",""
"1.16877879808441E+018","e"
"1.41206876858752E+018","e"
"1.60825781255106E+018","e"
"1170453991",""
"1.75334269780768E+018","e"
"380347823",""
"1.39563260780768E+018","e"
"1.80026104933957E+018","e"
"284095204",""
"296177546",""
"1034308064",""
"1034308064",""
"47274731",""
"1289114468",""
"1.89964207017397E+018","e"
"59319878",""
"1637096821",""
"1.60625974238862E+018","e"
"1034308064",""
"736441309",""
"23343960",""
"304214045",""
"1.39702394012863E+018","e"
"15398472",""
"1034308064",""
"1.70729638434768E+018","e"
"1034308064",""
"63352267",""
"104150983",""
"224204467",""
"1.74165099531328E+018","e"
"1.44380185475687E+018","e"
"1.01056860298918E+018","e"
"1.76090663576841E+018","e"
"129086691",""
"228569659",""
"388798201",""
"237590808",""
"1.541060230083E+018","e"
"1.78556691715742E+018","e"
"1.78556691715742E+018","e"
"1.68298447943306E+018","e"
"1.77068961128903E+018","e"
"1.38329551837411E+018","e"
"1.39535041527789E+018","e"
"1.07143348922697E+018","e"
"1.63625457325298E+018","e"
"18071520",""
"2459476855",""
"574453228",""
"574453228",""
"574453228",""
"574453228",""
"574453228",""
"1.61178323701322E+018","e"
"1.61620909725437E+018","e"
"1.6051418435448E+018","e"
"1.77068961128903E+018","e"
"1.34692799264832E+018","e"
"135795460",""
"1.5535368418693E+018","e"
"1.78858649029933E+018","e"
"1.12385744465498E+018","e"
"15398472",""
"15398472",""
"15398472",""
"467162308",""
"2412572689",""
"2972158808",""
"71522275",""
"1.61603325582811E+018","e"
"53009638",""
"465464916",""
"485385284",""
"2864841620",""
"2803911663",""
"153746923",""
"1.7940602497224E+018","e"
"1034308064",""
"1.45073321007416E+018","e"
"9.5561325598402E+017","e"
"1388567274",""
"1.49321926573414E+018","e"
"1.62289714446532E+018","e"
"1.62829560431628E+018","e"
"1.53379416067499E+018","e"
"1.90036102908077E+018","e"
"736054688",""
"1.62941052291841E+018","e"
"1.71988588766287E+018","e"
"210047053",""
"1.23069165268506E+018","e"
"1.18903913883554E+018","e"
"1.60361782748292E+018","e"
"1.55426183837607E+018","e"
"1.67166194539996E+018","e"
"1.63845640098797E+018","e"
"1.34920642295367E+018","e"
"1.34920642295367E+018","e"
"1.17713318383952E+018","e"
"1.83971826627056E+018","e"
"1.87587462734143E+018","e"
"1.7229013200369E+018","e"
"382641814",""
"141091632",""
"1.80745702379954E+018","e"
"1.48663161393282E+018","e"
"75070181",""
"470054306",""
"9221962",""
"210047053",""
"114135772",""
"1.50548498463918E+018","e"
"1.22033195778079E+018","e"
"7.92997220383686E+017","e"
"298038702",""
"1.13090127669729E+018","e"
"1.88219807316807E+018","e"
"1034308064",""
"57587518",""
"1.88020733192719E+018","e"
"1034308064",""
"1034308064",""
"1034308064",""
"1034308064",""
"1.66374698549157E+018","e"
"1.68403916534698E+018","e"
"1.64855539367163E+018","e"
"330234622",""
"1049941015",""
"1.22097781327402E+018","e"
"1.57170120722336E+018","e"
"1.6989497218498E+018","e"
"1.31453309044265E+018","e"
"1.18903913883554E+018","e"
"1.71160353334123E+018","e"
"1.60424878588627E+018","e"
"1.85630757950237E+018","e"
"1.69171592960298E+018","e"
"1.69893898445245E+018","e"
"1.81929882789318E+018","e"
"8.93994071718452E+017","e"
"1.70547530357185E+018","e"
"330234622",""
"1.70146590977548E+018","e"
"2158095163",""
"1.70180009852582E+018","e"
"1.27145479537977E+018","e"
"1.80229578133413E+018","e"
"330234622",""
"187459076",""
"44295605",""
"44295605",""
"44295605",""
"190885885",""
"1.83227569897282E+018","e"
